,name,categories,review_count,rating,address,zipcode,city,coordinates,phone,transactions
2135,Nature's Own Health Food Market,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'healthmarkets', 'title': 'Health Markets'}]",61,4.0,"['310 E 5th St', 'Kansas City, MO 64111']",64111,Kansas City,"{'latitude': 39.1092627192178, 'longitude': -94.5798224008191}",(816) 997-9420,[]
2136,Sprouts Farmers Market,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'healthmarkets', 'title': 'Health Markets'}, {'alias': 'organic_stores', 'title': 'Organic Stores'}]",43,4.0,"['8383 N Booth Ave', 'Kansas City, MO 64158']",64158,Kansas City,"{'latitude': 39.243908, 'longitude': -94.474815}",(816) 222-0202,[]
2137,GreenAcres Market KC,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",59,4.0,"['4175 N Mulberry Dr', 'Kansas City, MO 64116']",64116,Kansas City,"{'latitude': 39.169815312208975, 'longitude': -94.59665203012474}",(816) 746-0010,[]
2138,Whole Foods Market,"[{'alias': 'healthmarkets', 'title': 'Health Markets'}]",64,3.5,"['301 E 51st St', 'Kansas City, MO 64112']",64112,Kansas City,"{'latitude': 39.034274, 'longitude': -94.583348}",(816) 708-3700,[]
2140,Nature's Own,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'healthmarkets', 'title': 'Health Markets'}]",8,5.0,"['1020 Westport Rd', 'Kansas City, MO 64111']",64111,Kansas City,"{'latitude': 39.0499842, 'longitude': -94.5988373}",(816) 997-9420,[]
2141,Midtown Market,"[{'alias': 'grocery', 'title': 'Grocery'}]",7,4.5,"['3967 Main St', 'Kansas City, MO 64111']",64111,Kansas City,"{'latitude': 39.054529325293224, 'longitude': -94.58564301140646}",,[]
2142,Blue Nile Cafe,"[{'alias': 'ethiopian', 'title': 'Ethiopian'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",267,4.5,"['20 E 5th St', 'Kansas City, MO 64106']",64106,Kansas City,"{'latitude': 39.1086335033147, 'longitude': -94.5820589693018}",(816) 283-0990,"['delivery', 'pickup']"
2143,Price Chopper,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'florists', 'title': 'Florists'}]",19,2.5,"['4820 North Oak Trfy', 'Kansas City, MO 64118']",64118,Kansas City,"{'latitude': 39.1824927131334, 'longitude': -94.5788989429222}",(816) 454-0710,[]
2144,The Pairing: Crossroads Wine & Grocer,"[{'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}, {'alias': 'grocery', 'title': 'Grocery'}]",30,5.0,"['1615 Oak St', 'Kansas City, MO 64108']",64108,Kansas City,"{'latitude': 39.09381015145195, 'longitude': -94.57870435494223}",(816) 882-2751,[]
2145,Olive Cafe,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'grocery', 'title': 'Grocery'}]",164,4.5,"['9530 James A Reed Rd', 'Kansas City, MO 64134']",64134,Kansas City,"{'latitude': 38.9506879689657, 'longitude': -94.495399706221}",(816) 763-0009,['delivery']
2146,Hy-Vee,"[{'alias': 'grocery', 'title': 'Grocery'}]",40,3.5,"['625 SW US Hwy 40', 'Blue Springs, MO 64014']",64014,Blue Springs,"{'latitude': 39.01045958089373, 'longitude': -94.27135587930464}",(816) 224-4288,"['delivery', 'pickup']"
2147,ProteinHouse,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'healthmarkets', 'title': 'Health Markets'}]",131,4.0,"['1345 Main St', 'Kansas City, MO 64105']",64105,Kansas City,"{'latitude': 39.097562243390456, 'longitude': -94.58316097711818}",(816) 205-8484,"['delivery', 'pickup']"
2148,Cosentino's Downtown Market,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'seafood', 'title': 'Seafood'}]",307,4.0,"['10 E 13th St', 'Kansas City, MO 64106']",64106,Kansas City,"{'latitude': 39.0986622, 'longitude': -94.5831343}",(816) 595-0050,[]
2149,Sprouts Farmers Market,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'healthmarkets', 'title': 'Health Markets'}, {'alias': 'organic_stores', 'title': 'Organic Stores'}]",23,3.5,"['800 NE Highway 291', 'Lees Summit, MO 64086']",64086,Lees Summit,"{'latitude': 38.92662, 'longitude': -94.361032}",(816) 272-7038,[]
2150,City Market,"[{'alias': 'farmersmarket', 'title': 'Farmers Market'}]",245,4.5,"['20 E 5th St', 'Ste 201', 'Kansas City, MO 64106']",64106,Kansas City,"{'latitude': 39.10874534737424, 'longitude': -94.58188398247087}",(816) 842-1271,[]
2151,La Lupita,"[{'alias': 'meats', 'title': 'Meat Shops'}, {'alias': 'mexican', 'title': 'Mexican'}]",15,5.0,"['524 N Scott Ave', 'Belton, MO 64012']",64012,Belton,"{'latitude': 38.8228328, 'longitude': -94.5344389}",(816) 331-5677,[]
2152,Hy-Vee,"[{'alias': 'grocery', 'title': 'Grocery'}]",29,3.5,"['301 NE Rice Rd', 'Lees Summit, MO 64086']",64086,Lees Summit,"{'latitude': 38.918189, 'longitude': -94.359315}",(816) 524-5760,"['delivery', 'pickup']"
2153,Phoenix Herb Company,"[{'alias': 'herbsandspices', 'title': 'Herbs & Spices'}]",32,5.0,"['3957 Main St', 'Kansas City, MO 64111']",64111,Kansas City,"{'latitude': 39.0547113, 'longitude': -94.5856751}",(816) 531-8327,[]
2154,Local Pig,"[{'alias': 'butcher', 'title': 'Butcher'}, {'alias': 'meats', 'title': 'Meat Shops'}]",158,4.5,"['20 E 5th St', 'Ste 101A', 'Kansas City, MO 64106']",64106,Kansas City,"{'latitude': 39.108592, 'longitude': -94.5823936}",(816) 200-1639,[]
2155,Marsh's Sun Fresh Market,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'seafoodmarkets', 'title': 'Seafood Markets'}]",86,2.5,"['4001 Mill St', 'Kansas City, MO 64111']",64111,Kansas City,"{'latitude': 39.054678, 'longitude': -94.594947}",(816) 931-1639,[]
2156,Market 3,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'delis', 'title': 'Delis'}]",42,3.5,"['114 W 3rd St', 'Kansas City, MO 64105']",64105,Kansas City,"{'latitude': 39.109735, 'longitude': -94.585496}",(816) 268-7833,[]
2157,Natural Grocers,"[{'alias': 'organic_stores', 'title': 'Organic Stores'}, {'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'vitaminssupplements', 'title': 'Vitamins & Supplements'}]",18,3.0,"['19019 E 48th St S', 'Independence, MO 64055']",64055,Independence,"{'latitude': 39.0306182, 'longitude': -94.3575172}",(816) 478-1990,[]
2158,Price Chopper,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'florists', 'title': 'Florists'}]",32,3.0,"['500 NE Barry Rd', 'Kansas City, MO 64155']",64155,Kansas City,"{'latitude': 39.2482254161194, 'longitude': -94.5721366663543}",(816) 468-7666,[]
2159,Trader Joe's,"[{'alias': 'grocery', 'title': 'Grocery'}]",185,4.5,"['8600 Ward Pkwy', 'Kansas City, MO 64114']",64114,Kansas City,"{'latitude': 38.9706721, 'longitude': -94.60684}",(816) 333-5322,[]
2160,The Better Cheddar,"[{'alias': 'cheese', 'title': 'Cheese Shops'}]",74,4.5,"['604 W 48th St', 'Kansas City, MO 64112']",64112,Kansas City,"{'latitude': 39.0407022, 'longitude': -94.5941063}",(816) 561-8204,['delivery']
2161,Price Chopper,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",26,2.0,"['8430 Wornall Rd', 'Kansas City, MO 64114']",64114,Kansas City,"{'latitude': 38.9752086, 'longitude': -94.5951962}",(816) 363-2323,[]
2162,Christopher Elbow Artisanal Chocolates,"[{'alias': 'chocolate', 'title': 'Chocolatiers & Shops'}]",200,4.5,"['1819 McGee St', 'Kansas City, MO 64108']",64108,Kansas City,"{'latitude': 39.09098, 'longitude': -94.57983}",(816) 842-1300,[]
2163,Walmart Supercenter,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'deptstores', 'title': 'Department Stores'}]",11,2.0,"['3410 SW Market St', ""Lee's Summit, MO 64082""]",64082,Lee's Summit,"{'latitude': 38.85443, 'longitude': -94.3796799}",(816) 623-3245,[]
2164,Blue Bird Bistro,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",466,3.5,"['1700 Summit St', 'Kansas City, MO 64108']",64108,Kansas City,"{'latitude': 39.09294, 'longitude': -94.59362}",(816) 221-7559,"['delivery', 'pickup']"
2165,The Mixx,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",303,3.5,"['4855 Main St', 'Kansas City, MO 64112']",64112,Kansas City,"{'latitude': 39.0388540487474, 'longitude': -94.5867187368673}",(816) 756-2300,"['delivery', 'pickup']"
2178,Oakwood Farms Market,"[{'alias': 'farmersmarket', 'title': 'Farmers Market'}]",6,4.0,"['5001 Adventist Blvd NW', 'Huntsville, AL 35806']",35806,Huntsville,"{'latitude': 34.751302, 'longitude': -86.647099}",(256) 726-7121,[]
2179,Sprouts Farmers Market,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'healthmarkets', 'title': 'Health Markets'}, {'alias': 'organic_stores', 'title': 'Organic Stores'}]",26,4.5,"['7504 US 72 West NW', 'Madison, AL 35758']",35758,Madison,"{'latitude': 34.758274, 'longitude': -86.729324}",(256) 203-8334,[]
2180,Far East Market,"[{'alias': 'grocery', 'title': 'Grocery'}]",11,4.0,"['7193 Hwy 72 W', 'Ste A', 'Madison, AL 35758']",35758,Madison,"{'latitude': 34.7549819420433, 'longitude': -86.7163865776991}",(256) 325-8868,[]
2181,Whole Foods Market,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'healthmarkets', 'title': 'Health Markets'}, {'alias': 'organic_stores', 'title': 'Organic Stores'}]",134,3.5,"['1566 W McEwen Dr', 'Franklin, TN 37067']",37067,Franklin,"{'latitude': 35.934445, 'longitude': -86.824652}",(615) 550-5660,['delivery']
2182,Sprouts Farmers Market,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'healthmarkets', 'title': 'Health Markets'}, {'alias': 'organic_stores', 'title': 'Organic Stores'}]",38,3.5,"['1010 Murfreesboro Rd', 'Ste 194', 'Franklin, TN 37064']",37064,Franklin,"{'latitude': 35.915740361775555, 'longitude': -86.83851}",(615) 567-0191,[]
2183,Kroger,"[{'alias': 'servicestations', 'title': 'Gas Stations'}, {'alias': 'grocery', 'title': 'Grocery'}]",26,3.0,"['7090 Highway 72 W', 'Huntsville, AL 35806']",35806,Huntsville,"{'latitude': 34.7566368583019, 'longitude': -86.7123119486266}",(256) 726-0600,[]
2184,Kroger,"[{'alias': 'grocery', 'title': 'Grocery'}]",25,2.0,"['4900 Port Royal Rd', 'Spring Hill, TN 37174']",37174,Spring Hill,"{'latitude': 35.741265, 'longitude': -86.891778}",(931) 560-2141,[]
2185,Pasta and Cream,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pastashops', 'title': 'Pasta Shops'}]",288,4.5,"['1203 Murfreesboro Rd', 'Ste 160', 'Franklin, TN 37064']",37064,Franklin,"{'latitude': 35.91721, 'longitude': -86.828908}",(615) 224-3971,"['pickup', 'delivery']"
2186,Mangia Italian Restaurant,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pastashops', 'title': 'Pasta Shops'}, {'alias': 'pizza', 'title': 'Pizza'}]",38,3.0,"['2288 Zierdt Rd', 'Ste 109', 'Huntsville, AL 35824']",35824,Huntsville,"{'latitude': 34.6486813199307, 'longitude': -86.7195445262068}",(256) 302-8024,"['pickup', 'delivery']"
2193,Guru's Supermarket,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'herbsandspices', 'title': 'Herbs & Spices'}, {'alias': 'indpak', 'title': 'Indian'}]",1,5.0,"['1536 Crescent Rd', 'Ste A7 - Plaza 8', 'Clifton Park, NY 12065']",12065,Clifton Park,"{'latitude': 42.817925, 'longitude': -73.773926}",(518) 557-2047,[]
2196,Mother Earth's Storehouse,"[{'alias': 'healthmarkets', 'title': 'Health Markets'}]",43,3.0,"['300 Kings Mall Ct', 'Kingston, NY 12401']",12401,Kingston,"{'latitude': 41.96358, 'longitude': -73.9875}",(845) 336-5541,[]
2204,Kingston Candy Bar,"[{'alias': 'candy', 'title': 'Candy Stores'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",33,4.0,"['319 Wall St', 'Kingston, NY 12401']",12401,Kingston,"{'latitude': 41.9344388, 'longitude': -74.0198636}",(845) 901-3927,['delivery']
2211,ShopRite of Niskayuna,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'delis', 'title': 'Delis'}]",34,2.5,"['2333 Nott St East', 'Niskayuna, NY 12309']",12309,Niskayuna,"{'latitude': 42.81646083, 'longitude': -73.88963467}",(518) 243-4565,[]
2219,Hannaford Supermarkets,"[{'alias': 'grocery', 'title': 'Grocery'}]",13,3.0,"['1261 Ulster Ave', 'Kingston, NY 12401']",12401,Kingston,"{'latitude': 41.968159, 'longitude': -73.991016}",(845) 336-0325,[]
2226,Circle W General Store,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'giftshops', 'title': 'Gift Shops'}]",116,4.5,"['3328 Rt 23A', 'Palenville, NY 12463']",12463,Palenville,"{'latitude': 42.17529296875, 'longitude': -74.0218124389648}",(518) 678-3250,[]
2349,New Morning Natural Foods,"[{'alias': 'healthmarkets', 'title': 'Health Markets'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'herbsandspices', 'title': 'Herbs & Spices'}]",14,4.5,"['4776 Main St', 'Manchester Center, VT 05255']",05255,Manchester Center,"{'latitude': 43.17553, 'longitude': -73.05793}",(802) 362-3602,[]
2356,Nature's Market,"[{'alias': 'healthmarkets', 'title': 'Health Markets'}, {'alias': 'organic_stores', 'title': 'Organic Stores'}, {'alias': 'cosmetics', 'title': 'Cosmetics & Beauty Supply'}]",9,4.0,"['303 Center Hill Rd', 'Manchester Center, VT 05255']",05255,Manchester Center,"{'latitude': 43.176812, 'longitude': -73.052324}",(802) 362-0033,[]
2371,Four Seasons Natural Foods,"[{'alias': 'healthmarkets', 'title': 'Health Markets'}]",94,4.0,"['120 Henry St', 'Saratoga Springs, NY 12866']",12866,Saratoga Springs,"{'latitude': 43.08397, 'longitude': -73.78085}",(518) 584-4670,['pickup']
2612,Sunflower Market,"[{'alias': 'healthmarkets', 'title': 'Health Markets'}, {'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'meats', 'title': 'Meat Shops'}]",41,4.0,"['75 Mill Hill Rd', 'Bradley Meadows Shopping Plz', 'Woodstock, NY 12498']",12498,Woodstock,"{'latitude': 42.03893, 'longitude': -74.11309}",(845) 679-5361,[]
2617,Haddad's Middle Eastern Groceries,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'gourmet', 'title': 'Specialty Food'}, {'alias': 'grocery', 'title': 'Grocery'}]",27,4.5,"['782 Main St', 'Poughkeepsie, NY 12603']",12603,Poughkeepsie,"{'latitude': 41.6959916929011, 'longitude': -73.9019425135681}",(845) 849-0161,['pickup']
2621,High Falls Food Co-Op,"[{'alias': 'healthmarkets', 'title': 'Health Markets'}, {'alias': 'organic_stores', 'title': 'Organic Stores'}, {'alias': 'vitaminssupplements', 'title': 'Vitamins & Supplements'}]",22,4.0,"['1398 State Rte 213', 'High Falls, NY 12440']",12440,High Falls,"{'latitude': 41.82976, 'longitude': -74.1345599}",(845) 687-7262,[]
2625,Sunfrost Farms,"[{'alias': 'markets', 'title': 'Fruits & Veggies'}]",79,4.5,"['217 Tinker St', 'Woodstock, NY 12498']",12498,Woodstock,"{'latitude': 42.04013, 'longitude': -74.13969}",(845) 679-6690,[]
2635,The Health & Nutrition Center,"[{'alias': 'grocery', 'title': 'Grocery'}]",20,3.5,"['15 New Paltz Plz', 'New Paltz, NY 12561']",12561,New Paltz,"{'latitude': 41.7434887787105, 'longitude': -74.0700395363062}",(845) 256-0256,[]
2916,Hannaford Supermarket,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'drugstores', 'title': 'Drugstores'}]",28,3.5,"['1490 Route 9', 'Wappingers Falls, NY 12590']",12590,Wappingers Falls,"{'latitude': 41.59032, 'longitude': -73.9065}",(845) 297-8254,[]
2995,Davenport Farms,"[{'alias': 'gardening', 'title': 'Nurseries & Gardening'}, {'alias': 'markets', 'title': 'Fruits & Veggies'}]",8,5.0,"['3411 US Rt 209', 'Stone Ridge, NY 12484']",12484,Stone Ridge,"{'latitude': 41.857757, 'longitude': -74.133929}",(845) 687-0051,[]
2998,Cub Market,"[{'alias': 'grocery', 'title': 'Grocery'}]",26,4.5,"['3203 Rte 212', 'Bearsville, NY 12409']",12409,Bearsville,"{'latitude': 42.041207, 'longitude': -74.155662}",(845) 679-6569,[]
3071,Nature's Pantry,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'markets', 'title': 'Fruits & Veggies'}]",40,3.5,"['1545 Rt 52', 'Ste 20', 'Fishkill, NY 12524']",12524,Fishkill,"{'latitude': 41.544658, 'longitude': -73.8742414}",(845) 765-2023,[]
3106,Adams Fairacre Farms,"[{'alias': 'farmersmarket', 'title': 'Farmers Market'}]",89,4.0,"['160 Old Post Rd', 'Wappingers Falls, NY 12590']",12590,Wappingers Falls,"{'latitude': 41.573291, 'longitude': -73.907186}",(845) 632-9955,[]
3265,Ziatun,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",262,4.0,"['244 Main St', 'Beacon, NY 12508']",12508,Beacon,"{'latitude': 41.50668, 'longitude': -73.972504}",(845) 765-8268,"['delivery', 'pickup']"
3266,Big Y World Class Market,"[{'alias': 'grocery', 'title': 'Grocery'}]",13,3.5,"['533 S Broad St', 'Meriden, CT 06450']",06450,Meriden,"{'latitude': 41.507056, 'longitude': -72.8063447020925}",(203) 237-5244,[]
3293,The New Brookfield Market And Deli,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'indpak', 'title': 'Indian'}]",14,5.0,"['277 Whisconier Rd', 'Brookfield, CT 06804']",06804,Brookfield,"{'latitude': 41.482664, 'longitude': -73.40818}",(203) 885-0010,"['pickup', 'delivery']"
3298,B Muse Cafe,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'vegan', 'title': 'Vegan'}]",78,4.5,"['665 N Colony Rd', 'Unit B', 'Wallingford, CT 06492']",06492,Wallingford,"{'latitude': 41.472019, 'longitude': -72.814685}",(203) 265-1400,['delivery']
3450,Sprouts Farmers Market,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'healthmarkets', 'title': 'Health Markets'}, {'alias': 'organic_stores', 'title': 'Organic Stores'}]",37,4.0,"['6061 NW 64th St', 'Kansas City, MO 64151']",64151,Kansas City,"{'latitude': 39.20971, 'longitude': -94.65008}",(816) 303-6503,[]
3452,Hen House Supermarkets,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'pharmacy', 'title': 'Pharmacy'}]",27,4.0,"['15000 W 87th Street Pkwy', 'Lenexa, KS 66215']",66215,Lenexa,"{'latitude': 38.97235, 'longitude': -94.76013}",(913) 599-6423,[]
3457,Sprouts Farmers Market,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'healthmarkets', 'title': 'Health Markets'}, {'alias': 'organic_stores', 'title': 'Organic Stores'}]",29,3.5,"['9628 Nall Ave', 'Overland Park, KS 66207']",66207,Overland Park,"{'latitude': 38.954952, 'longitude': -94.64963}",(913) 643-9170,[]
3459,Werner's Fine Sausages,"[{'alias': 'meats', 'title': 'Meat Shops'}, {'alias': 'intlgrocery', 'title': 'International Grocery'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",73,4.5,"['5736 Johnson Dr', 'Mission, KS 66202']",66202,Mission,"{'latitude': 39.02237, 'longitude': -94.65233}",(913) 362-5955,['delivery']
3460,Sprouts Farmers Market,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'healthmarkets', 'title': 'Health Markets'}, {'alias': 'organic_stores', 'title': 'Organic Stores'}]",42,4.5,"['8550 Maurer Rd', 'Lenexa, KS 66219']",66219,Lenexa,"{'latitude': 38.972977, 'longitude': -94.77281}",(913) 312-1586,[]
3462,Natural Grocers,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'vitaminssupplements', 'title': 'Vitamins & Supplements'}, {'alias': 'organic_stores', 'title': 'Organic Stores'}]",47,4.0,"['9108 Metcalf Ave', 'Overland Park, KS 66212']",66212,Overland Park,"{'latitude': 38.96239, 'longitude': -94.66857}",(913) 385-2000,[]
3464,Hy-Vee,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'drugstores', 'title': 'Drugstores'}]",27,4.0,"['8301 N Saint Clair Ave', 'Kansas City, MO 64151']",64151,Kansas City,"{'latitude': 39.245421, 'longitude': -94.645738}",(816) 505-1000,"['pickup', 'delivery']"
3465,Bulk It,"[{'alias': 'grocery', 'title': 'Grocery'}]",19,4.5,"['13444 Santa Fe Trail Dr', 'Lenexa, KS 66215']",66215,Lenexa,"{'latitude': 38.960865, 'longitude': -94.742004}",(913) 955-2855,[]
3466,Siam Oriental Market,"[{'alias': 'grocery', 'title': 'Grocery'}]",2,4.0,"['6437 Quivira Rd', 'Shawnee, KS 66216']",66216,Shawnee,"{'latitude': 39.01305, 'longitude': -94.72145}",,[]
3469,Natural Grocers,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'vitaminssupplements', 'title': 'Vitamins & Supplements'}, {'alias': 'organic_stores', 'title': 'Organic Stores'}]",17,4.0,"['13335 Shawnee Mission Pkwy', 'Shawnee, KS 66216']",66216,Shawnee,"{'latitude': 39.013863, 'longitude': -94.74131}",(913) 631-0844,[]
3470,Paradise Locker Meats,"[{'alias': 'meats', 'title': 'Meat Shops'}, {'alias': 'butcher', 'title': 'Butcher'}]",9,5.0,"['405 W Birch St', 'Trimble, MO 64492']",64492,Trimble,"{'latitude': 39.469793833934986, 'longitude': -94.57202911376953}",(816) 370-6328,[]
3473,Hy-Vee,"[{'alias': 'grocery', 'title': 'Grocery'}]",46,3.5,"['7620 State Line Rd', 'Prairie Village, KS 66208']",66208,Prairie Village,"{'latitude': 38.9898768372253, 'longitude': -94.6096750831499}",(913) 383-8303,"['pickup', 'delivery']"
3474,Hy-Vee,"[{'alias': 'grocery', 'title': 'Grocery'}]",65,3.5,"['6655 Martway St', 'Mission, KS 66202']",66202,Mission,"{'latitude': 39.01954, 'longitude': -94.66221}",(913) 831-4447,"['pickup', 'delivery']"
3477,Hy-Vee,"[{'alias': 'grocery', 'title': 'Grocery'}]",34,3.5,"['13400 W 87th St Pkwy', 'Lenexa, KS 66215']",66215,Lenexa,"{'latitude': 38.9723378714647, 'longitude': -94.7413668295169}",(913) 438-8308,"['pickup', 'delivery']"
3480,Hy-Vee,"[{'alias': 'grocery', 'title': 'Grocery'}]",76,3.5,"['8501 W 95th St', 'Overland Park, KS 66212']",66212,Overland Park,"{'latitude': 38.956543, 'longitude': -94.68395}",(913) 894-1983,"['pickup', 'delivery']"
3483,Bichelmeyer Meats,"[{'alias': 'meats', 'title': 'Meat Shops'}, {'alias': 'butcher', 'title': 'Butcher'}]",74,4.5,"['704 Cheyenne Ave', 'Kansas City, KS 66105']",66105,Kansas City,"{'latitude': 39.0808415, 'longitude': -94.6264805}",(913) 342-5945,[]
3487,Sinbad's Grill,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",204,4.5,"['7002 W 83rd St', 'Overland Park, KS 66204']",66204,Overland Park,"{'latitude': 38.9789, 'longitude': -94.66659}",(913) 387-4338,"['pickup', 'delivery']"
3491,Noodles & Company,"[{'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'pastashops', 'title': 'Pasta Shops'}]",45,3.0,"['11339 95th St', 'Overland Park, KS 66214']",66214,Overland Park,"{'latitude': 38.9542503, 'longitude': -94.7211897}",(913) 541-4064,"['pickup', 'delivery']"
3579,J.J. Hapgood General Store & Eatery,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}, {'alias': 'cafes', 'title': 'Cafes'}]",102,4.5,"['305 Main St', 'Peru, VT 05152']",05152,Peru,"{'latitude': 43.23005, 'longitude': -72.89923}",(802) 824-4800,[]
3600,The Garden Market,"[{'alias': 'gourmet', 'title': 'Specialty Food'}, {'alias': 'cafes', 'title': 'Cafes'}]",16,3.5,"['2116 N Main St Rte 11', 'Londonderry, VT 05148']",05148,Londonderry,"{'latitude': 43.228311, 'longitude': -72.8115}",(802) 856-7355,[]
3604,Twelve Pine,"[{'alias': 'gourmet', 'title': 'Specialty Food'}]",55,3.0,"['11 School St', 'Peterborough, NH 03458']",03458,Peterborough,"{'latitude': 42.87625, 'longitude': -71.949724}",(603) 924-6140,[]
3734,Hannaford Supermarkets & Pharmacies,"[{'alias': 'grocery', 'title': 'Grocery'}]",13,2.5,"['927 Merriam Ave', 'Leominster, MA 01453']",01453,Leominster,"{'latitude': 42.552568, 'longitude': -71.777915}",(978) 534-9323,[]
3766,Market Basket,"[{'alias': 'grocery', 'title': 'Grocery'}]",13,4.0,"['30 New Hampshire 103', 'Warner, NH 03278']",03278,Warner,"{'latitude': 43.2909504443758, 'longitude': -71.833506523097}",(603) 456-3800,[]
4017,Tougas Family Farm,"[{'alias': 'markets', 'title': 'Fruits & Veggies'}]",165,4.0,"['234 Ball St', 'Northborough, MA 01532']",01532,Northborough,"{'latitude': 42.345404, 'longitude': -71.679361}",(508) 393-6406,[]
4021,Trader Joe's,"[{'alias': 'grocery', 'title': 'Grocery'}]",76,4.5,"['77 Boston Turnpike', 'Shrewsbury, MA 01545']",01545,Shrewsbury,"{'latitude': 42.2753458, 'longitude': -71.7512196}",(508) 755-9560,[]
4393,Trader Joe's,"[{'alias': 'grocery', 'title': 'Grocery'}]",62,4.5,"['262 Daniel Webster Hwy', 'Nashua, NH 03060']",03060,Nashua,"{'latitude': 42.708017, 'longitude': -71.438425}",(603) 888-5460,[]
4396,Trader Joe's,"[{'alias': 'grocery', 'title': 'Grocery'}]",10,4.5,"['2 Market St', 'Bedford, NH 03110']",03110,Bedford,"{'latitude': 42.95373095389954, 'longitude': -71.477221}",(603) 222-3074,[]
4397,Trader Joe's,"[{'alias': 'grocery', 'title': 'Grocery'}]",110,4.5,"['659 Worcester Rd', 'Framingham, MA 01701']",01701,Framingham,"{'latitude': 42.2991166, 'longitude': -71.4252299}",(508) 935-2931,[]
