,name,categories,review_count,rating,address,zipcode,city,coordinates,phone,transactions
13907,Dunkin',"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",8,2.5,"['421-427 Main St', 'Worcester, MA 01608']",01608,Worcester,"{'latitude': 42.26344, 'longitude': -71.801932}",(508) 791-5053,['delivery']
13908,PePe's Pizza,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}]",47,3.5,"['274 Franklin St', 'Worcester, MA 01604']",01604,Worcester,"{'latitude': 42.2601585388184, 'longitude': -71.7920227050781}",(508) 755-1978,"['delivery', 'pickup']"
13909,Uno Pizzeria & Grill,"[{'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'pizza', 'title': 'Pizza'}]",85,2.5,"['25 Major Taylor Blvd.', 'Worcester, MA 01608']",01608,Worcester,"{'latitude': 42.2668608, 'longitude': -71.7983944}",(508) 421-9300,"['delivery', 'pickup']"
13910,Mac's Diner,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'steak', 'title': 'Steakhouses'}]",42,3.5,"['185 Shrewsbury St', 'Worcester, MA 01604']",01604,Worcester,"{'latitude': 42.2657464, 'longitude': -71.7853599}",(508) 868-7508,['delivery']
13911,Stop & Shop,"[{'alias': 'grocery', 'title': 'Grocery'}]",6,2.5,"['949 Grafton St', 'Worcester, MA 01604']",01604,Worcester,"{'latitude': 42.2471076255386, 'longitude': -71.75816343281456}",(508) 791-8855,[]
13935,The Neighborhood Tavern,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",28,4.0,"['318 Main St', 'Northborough, MA 01532']",01532,Northborough,"{'latitude': 42.32789, 'longitude': -71.61764}",(508) 393-3188,"['delivery', 'pickup']"
13952,Miller Farm,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",10,3.5,"['277 Main St', 'Northborough, MA 01532']",01532,Northborough,"{'latitude': 42.32797, 'longitude': -71.6211}",(617) 319-9856,['delivery']
13966,Evolutions Cafe,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}]",2,2.0,"['26 Forest St', 'Lake Williams Office Park', 'Marlborough, MA 01752']",01752,Marlborough,"{'latitude': 42.33332, 'longitude': -71.57044}",(508) 460-8915,[]
13968,Chipotle Mexican Grill,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",104,3.0,"['237 Boston Post Rd W', 'Marlborough, MA 01752']",01752,Marlborough,"{'latitude': 42.3380436748266, 'longitude': -71.5919767320156}",(508) 480-8412,"['pickup', 'delivery']"
13969,Kennedy's Market,"[{'alias': 'seafoodmarkets', 'title': 'Seafood Markets'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",32,4.0,"['247 Maple St', 'Marlborough, MA 01752']",01752,Marlborough,"{'latitude': 42.33861558825932, 'longitude': -71.54283258548817}",(508) 485-5800,['delivery']
13972,Lucky Dog Tavern,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'italian', 'title': 'Italian'}]",195,4.5,"['82 School St', 'North Smithfield, RI 02896']",02896,North Smithfield,"{'latitude': 42.0001733244128, 'longitude': -71.570336091304}",(401) 488-4777,[]
13973,Vohn's Restaurant,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'thai', 'title': 'Thai'}]",197,4.0,"['633 Pulaski Blvd', 'Bellingham, MA 02019']",02019,Bellingham,"{'latitude': 42.032706, 'longitude': -71.4841304719448}",(508) 883-4934,['delivery']
13974,Sol de Mexico Bar & Grill,"[{'alias': 'mexican', 'title': 'Mexican'}]",82,4.0,"['191 Mechanic St', 'Bellingham, MA 02019']",02019,Bellingham,"{'latitude': 42.0825992426816, 'longitude': -71.4548220754631}",(508) 966-4000,"['delivery', 'pickup']"
13975,Kay's Restaurant,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'bars', 'title': 'Bars'}]",130,4.0,"['1013 Cass Ave', 'Woonsocket, RI 02895']",02895,Woonsocket,"{'latitude': 42.004312, 'longitude': -71.480724}",(401) 762-9675,"['delivery', 'pickup']"
13976,Red White & Brew Coffeehouse,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",18,4.5,"['601 Great Rd', 'North Smithfield, RI 02896']",02896,North Smithfield,"{'latitude': 41.99898, 'longitude': -71.54877}",(401) 488-4822,[]
13977,Ichigo Ichie,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",299,3.5,"['837 W Central St', 'Franklin, MA 02038']",02038,Franklin,"{'latitude': 42.09199341862, 'longitude': -71.431354564094}",(508) 541-8882,['delivery']
13978,Lotus Fine Thai,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",118,4.0,"['175 Eddie Dowling Hwy', 'North Smithfield, RI 02896']",02896,North Smithfield,"{'latitude': 41.97903, 'longitude': -71.51363}",(401) 290-7665,"['delivery', 'pickup']"
13979,Sandy's Chill Spot Ice Cream & Seafood Restaurant Bellingham,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}]",33,4.5,"['800 Pulaski Blvd', 'Bellingham, MA 02019']",02019,Bellingham,"{'latitude': 42.0357048, 'longitude': -71.4809854}",(508) 348-9478,"['delivery', 'pickup']"
13980,Under the Willow Bakery,"[{'alias': 'cupcakes', 'title': 'Cupcakes'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",6,4.5,"['3383 Mendon Rd', 'Cumberland, RI 02864']",02864,Cumberland,"{'latitude': 41.97770198296607, 'longitude': -71.45943538486978}",(401) 425-8116,"['delivery', 'pickup']"
13981,New England Steak & Seafood,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}]",220,3.5,"['11 Uxbridge Rd', 'Mendon, MA 01756']",01756,Mendon,"{'latitude': 42.10336, 'longitude': -71.56254}",(508) 473-5079,['delivery']
13982,Sunrise Pizza & Creamery ,"[{'alias': 'pizza', 'title': 'Pizza'}]",72,3.0,"['180 Social St', 'Woonsocket, RI 02895']",02895,Woonsocket,"{'latitude': 42.00755, 'longitude': -71.51024}",(401) 356-1111,"['delivery', 'pickup']"
13983,Wright's Farm Restaurant,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",345,3.5,"['84 Inman Rd', 'Harrisville, RI 02830']",02830,Harrisville,"{'latitude': 41.9857805, 'longitude': -71.6054916}",(401) 769-2856,[]
13984,Breakfast Nook,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",51,3.5,"['770 S Main St', 'Bellingham, MA 02019']",02019,Bellingham,"{'latitude': 42.04927, 'longitude': -71.48607}",(508) 883-2442,[]
13985,Subway,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",6,3.5,"['4 Main St', 'Blackstone, MA 01504']",01504,Blackstone,"{'latitude': 42.0163839934226, 'longitude': -71.5273749116324}",(508) 928-2313,"['delivery', 'pickup']"
13986,George's Surf N Turf,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'burgers', 'title': 'Burgers'}]",95,4.0,"['116 Uxbridge Rd', 'Mendon, MA 01756']",01756,Mendon,"{'latitude': 42.095380978894, 'longitude': -71.580294736915}",(508) 473-2125,[]
13987,Whole Foods Market,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'organic_stores', 'title': 'Organic Stores'}]",84,3.0,"['255 Hartford Ave', 'Bellingham, MA 02019']",02019,Bellingham,"{'latitude': 42.111262, 'longitude': -71.461699}",(508) 966-3331,[]
13988,Subway,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",5,4.5,"['900 Victory Hwy', 'North Smithfield, RI 02896']",02896,North Smithfield,"{'latitude': 42.0050210413264, 'longitude': -71.585678046627}",(401) 765-6400,"['delivery', 'pickup']"
13989,Subway,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",6,4.0,"['32 Hastings St', 'Mendon, MA 01756']",01756,Mendon,"{'latitude': 42.1031327230134, 'longitude': -71.5590582540693}",(508) 422-9430,"['delivery', 'pickup']"
13990,Subway,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",4,4.0,"['99 Eddie Dowling Hwy', 'North Smithfield, RI 02896']",02896,North Smithfield,"{'latitude': 41.9806043, 'longitude': -71.5142277}",(401) 766-5445,[]
13991,Subway,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",3,3.5,"['170 Pulaski Blvd', 'Bellingham, MA 02019']",02019,Bellingham,"{'latitude': 42.0205602, 'longitude': -71.4948618}",(508) 883-6599,"['delivery', 'pickup']"
13992,Ronzio Pizza & Subs,"[{'alias': 'pizza', 'title': 'Pizza'}]",17,3.5,"['375 Providence St', 'Woonsocket, RI 02895']",02895,Woonsocket,"{'latitude': 41.9914268, 'longitude': -71.5214647}",(401) 767-2085,"['delivery', 'pickup']"
13993,Confectionism,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",11,4.5,"['2 Evergreen Ln', 'Hopedale, MA 01747']",01747,Hopedale,"{'latitude': 42.1059937, 'longitude': -71.5051795}",(508) 377-3066,[]
13994,Chelo's Hometown Bar & Grille,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",67,3.0,"['490 Clinton St', 'Woonsocket, RI 02895']",02895,Woonsocket,"{'latitude': 42.007686, 'longitude': -71.506278}",(401) 769-6622,"['delivery', 'pickup']"
13995,Applebee's Grill + Bar,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",45,3.0,"['1855 Diamond Hill Rd', 'Diamond Hill Plaza', 'Woonsocket, RI 02895']",02895,Woonsocket,"{'latitude': 42.0148, 'longitude': -71.4725}",(401) 767-1010,"['delivery', 'pickup']"
13996,Uno Pizzeria & Grill,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",68,3.5,"['Crossroads Shopping Ctr', '205 Hartford Ave', 'Bellingham, MA 02019']",02019,Bellingham,"{'latitude': 42.1136770982836, 'longitude': -71.4691849650105}",(508) 966-3300,"['pickup', 'delivery']"
13997,The Beef Barn,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",246,4.0,"['200 Industrial Dr', 'North Smithfield, RI 02896']",02896,North Smithfield,"{'latitude': 41.989591, 'longitude': -71.558488}",(401) 762-9880,"['delivery', 'pickup']"
13998,Subway,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",3,2.5,"['2000 Diamond Hill Rd', 'Woonsocket, RI 02895']",02895,Woonsocket,"{'latitude': 42.0168662, 'longitude': -71.4699711}",(401) 356-4131,"['delivery', 'pickup']"
13999,Subway,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",10,3.5,"['15 N Main St', 'Ste A-3', 'Bellingham, MA 02019']",02019,Bellingham,"{'latitude': 42.090393, 'longitude': -71.4756898414405}",(508) 657-1801,"['delivery', 'pickup']"
14000,Subway,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",5,3.0,"['483 Clinton St', 'Woonsocket, RI 02895']",02895,Woonsocket,"{'latitude': 42.0067917, 'longitude': -71.5053969499363}",(401) 765-6655,"['delivery', 'pickup']"
14001,Texas Roadhouse,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3176,3.5,"['32115 Union Landing Blvd', 'Union City, CA 94587']",94587,Union City,"{'latitude': 37.601307, 'longitude': -122.06727}",(510) 324-7623,[]
14002,Pizza Queen,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'pizza', 'title': 'Pizza'}]",42,3.0,"['56 Pulaski Blvd', 'Bellingham, MA 02019']",02019,Bellingham,"{'latitude': 42.0183372, 'longitude': -71.4969177}",(508) 876-2666,['delivery']
14003,Chan's,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'jazzandblues', 'title': 'Jazz & Blues'}, {'alias': 'seafood', 'title': 'Seafood'}]",145,2.5,"['267 Main St', 'Woonsocket, RI 02895']",02895,Woonsocket,"{'latitude': 42.00409, 'longitude': -71.51254}",(401) 765-1900,['delivery']
14004,Subway,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",7,2.0,"['5 S Main St', 'Uxbridge, MA 01569']",01569,Uxbridge,"{'latitude': 42.0760286042075, 'longitude': -71.6293811725563}",(508) 278-0202,[]
14005,Greenhouse Wood Fired Grill,"[{'alias': 'irish', 'title': 'Irish'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",171,2.5,"['3 Cape Rd', 'Mendon, MA 01756']",01756,Mendon,"{'latitude': 42.101918, 'longitude': -71.505128}",(508) 634-8900,"['delivery', 'pickup']"
14006,Buffalo Wild Wings,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",110,2.0,"['51 Dowling Village Blvd', 'North Smithfield, RI 02896']",02896,North Smithfield,"{'latitude': 41.981884, 'longitude': -71.510662}",(401) 765-2806,['delivery']
14007,Supreme Pizza,"[{'alias': 'pizza', 'title': 'Pizza'}]",70,3.0,"['3450 Mendon Rd', 'Cumberland, RI 02864']",02864,Cumberland,"{'latitude': 41.97772, 'longitude': -71.460405}",(401) 658-0032,['delivery']
14008,Stop & Shop,"[{'alias': 'grocery', 'title': 'Grocery'}]",9,1.5,"['595 Smithfield Rd', 'North Smithfield, RI 02896']",02896,North Smithfield,"{'latitude': 41.981632, 'longitude': -71.5163284}",(401) 769-0112,[]
14016,Scoops N Bites,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",27,4.5,"['57 E Main St', 'Ste 129', 'Westborough, MA 01581']",01581,Westborough,"{'latitude': 42.274599, 'longitude': -71.608747}",(508) 740-1908,[]
14037,Thai Tamarind,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'soup', 'title': 'Soup'}]",71,4.5,"['2 Connector Rd', 'Westborough, MA 01581']",01581,Westborough,"{'latitude': 42.289859, 'longitude': -71.584815}",(508) 329-6100,"['delivery', 'pickup']"
14056,El Basha Restaurant,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",140,3.5,"['2 Connector Rd', 'Westborough, MA 01581']",01581,Westborough,"{'latitude': 42.289859, 'longitude': -71.584815}",(508) 366-2455,"['delivery', 'pickup']"
14064,Vin Bin,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",59,4.0,"['154 Turnpike Rd', 'Southborough, MA 01772']",01772,Southborough,"{'latitude': 42.2921418617397, 'longitude': -71.5199939534068}",(508) 485-8884,"['pickup', 'delivery']"
14078,Tomasso Trattoria & Enoteca,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'pizza', 'title': 'Pizza'}]",234,3.5,"['154 Turnpike Rd', 'Southborough, MA 01772']",01772,Southborough,"{'latitude': 42.29221, 'longitude': -71.520331}",(508) 481-8484,"['pickup', 'delivery']"
14089,Yummy Mummy Bakery,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'customcakes', 'title': 'Custom Cakes'}]",82,4.5,"['50 E Main St', 'Westborough, MA 01581']",01581,Westborough,"{'latitude': 42.273626, 'longitude': -71.611616}",(508) 366-4200,[]
14094,Grafton Grill,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'newamerican', 'title': 'American (New)'}]",138,4.0,"['10 Bridge St', 'North Grafton, MA 01536']",01536,North Grafton,"{'latitude': 42.2303, 'longitude': -71.70862}",(508) 839-0333,"['pickup', 'delivery']"
14095,Sake Hana Asian Cuisine and Sushi Bar,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'japanese', 'title': 'Japanese'}]",168,4.5,"['21 South St', 'Westborough, MA 01581']",01581,Westborough,"{'latitude': 42.268755467818984, 'longitude': -71.61281077281502}",(508) 898-9262,['delivery']
14117,Rocco's Doughnut Company,"[{'alias': 'donuts', 'title': 'Donuts'}]",60,4.0,"['3 Colonial Dr', 'Westborough, MA 01581']",01581,Westborough,"{'latitude': 42.2725771576383, 'longitude': -71.610155403614}",,[]
14121,Simple Enough Natural Foods,"[{'alias': 'healthmarkets', 'title': 'Health Markets'}, {'alias': 'vitaminssupplements', 'title': 'Vitamins & Supplements'}, {'alias': 'herbsandspices', 'title': 'Herbs & Spices'}]",9,4.5,"['18 Lyman St', 'Westborough, MA 01581']",01581,Westborough,"{'latitude': 42.28211, 'longitude': -71.60705}",(508) 366-7037,[]
14125,110 Grill,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",326,4.0,"['1 Lumber St', 'Hopkinton, MA 01748']",01748,Hopkinton,"{'latitude': 42.217205, 'longitude': -71.540789}",(508) 625-2141,[]
14127,Sapporo Korean Barbecue & Sushi,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",332,4.0,"['50 E Main St', 'Westborough, MA 01581']",01581,Westborough,"{'latitude': 42.273349, 'longitude': -71.611755}",(508) 898-1880,"['restaurant_reservation', 'pickup', 'delivery']"
14136,Subway,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",6,3.5,"['18 Lyman St', 'Westborough, MA 01581']",01581,Westborough,"{'latitude': 42.2815369642895, 'longitude': -71.6089684569981}",(508) 366-7134,"['pickup', 'delivery']"
14142,Central Public House,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",60,3.5,"['42 Main St', 'Hopkinton, MA 01748']",01748,Hopkinton,"{'latitude': 42.228758, 'longitude': -71.521234}",(508) 625-2570,[]
14148,Wegmans,"[{'alias': 'grocery', 'title': 'Grocery'}]",287,4.0,"['9102 Shops Way', 'Northborough, MA 01532']",01532,Northborough,"{'latitude': 42.2910086865742, 'longitude': -71.6703629493713}",(508) 936-1900,[]
14155,Bauhinia,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'chinese', 'title': 'Chinese'}]",85,3.0,"['271 Grafton St', 'Shrewsbury, MA 01545']",01545,Shrewsbury,"{'latitude': 42.27839, 'longitude': -71.7110299}",(508) 842-0880,"['pickup', 'delivery']"
14157,Mexicali Cantina Grill,"[{'alias': 'mexican', 'title': 'Mexican'}]",35,3.5,"['34 Lyman St', 'Westborough, MA 01581']",01581,Westborough,"{'latitude': 42.28382750372608, 'longitude': -71.60913420347309}",(508) 366-5858,"['pickup', 'delivery']"
14252,Waterfront Mary's,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'seafood', 'title': 'Seafood'}]",67,2.0,"['103 Birch Island Rd', 'Webster, MA 01570']",01570,Webster,"{'latitude': 42.0443153381348, 'longitude': -71.8564071655273}",(508) 943-2222,['delivery']
14257,Starbucks,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",5,1.5,"['2 Worchester St', 'Price Chopper Webster # 240', 'Webster, MA 01570']",01570,Webster,"{'latitude': 42.061416, 'longitude': -71.86298}",(508) 949-8804,['delivery']
14265,Subway,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",8,3.5,"['299 Main St', 'Oxford, MA 01540']",01540,Oxford,"{'latitude': 42.1167439584353, 'longitude': -71.8651758877315}",(508) 987-5100,[]
14281,Subway,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",8,2.0,"['157 W Main St', 'Dudley, MA 01571']",01571,Dudley,"{'latitude': 42.0420636730551, 'longitude': -71.9071146184027}",(508) 949-8665,"['pickup', 'delivery']"
14287,Subway,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",5,2.0,"['188 Gore Rd', 'Webster, MA 01570']",01570,Webster,"{'latitude': 42.0536703, 'longitude': -71.8402332918703}",(508) 943-3833,"['pickup', 'delivery']"
14293,Bean Counter Bakery Cafe,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'customcakes', 'title': 'Custom Cakes'}]",194,4.0,"['270 Grove St', 'Worcester, MA 01605']",01605,Worcester,"{'latitude': 42.2814064, 'longitude': -71.8051986}",(508) 749-5700,['delivery']
14301,Dunkin',"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",11,2.0,"['17 Sutton Ave', 'Oxford, MA 01540']",01540,Oxford,"{'latitude': 42.1166496229414, 'longitude': -71.8621605980267}",(508) 987-0417,['delivery']
14303,Bagel Time,"[{'alias': 'catering', 'title': 'Caterers'}, {'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",154,3.5,"['194 Park Ave', 'Worcester, MA 01609']",01609,Worcester,"{'latitude': 42.2725219726562, 'longitude': -71.8148345947266}",(508) 798-0440,['delivery']
14317,Berry Fusion Frozen Yogurt,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'desserts', 'title': 'Desserts'}]",22,4.5,"['807 Pleasant St', 'Worcester, MA 01602']",01602,Worcester,"{'latitude': 42.2733841, 'longitude': -71.8309784}",(508) 753-3500,['delivery']
14428,Chick-fil-A,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",41,3.5,"['80 Gold Star Blvd', 'Worcester, MA 01606']",01606,Worcester,"{'latitude': 42.2890577, 'longitude': -71.804012}",(508) 459-9852,['delivery']
14443,Ciao Bella,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",131,3.5,"['402 Grove St', 'Worcester, MA 01605']",01605,Worcester,"{'latitude': 42.2873002, 'longitude': -71.8072852}",(508) 756-2426,['delivery']
14656,The Green Plate,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'wraps', 'title': 'Wraps'}]",31,4.5,"['167 Church St', 'Whitinsville, MA 01588']",01588,Whitinsville,"{'latitude': 42.112744, 'longitude': -71.6586675}",(774) 813-0200,['delivery']
14661,The Burger Grille,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'salad', 'title': 'Salad'}]",93,4.0,"['316 N Main St', 'Uxbridge, MA 01569']",01569,Uxbridge,"{'latitude': 42.09016, 'longitude': -71.64303}",(508) 372-9090,[]
14670,Sara's Sweets,"[{'alias': 'cupcakes', 'title': 'Cupcakes'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'customcakes', 'title': 'Custom Cakes'}]",3,3.5,"['1 Longmeadow Rd', 'Uxbridge, MA 01569']",01569,Uxbridge,"{'latitude': 42.05878, 'longitude': -71.66886}",(781) 775-6566,[]
14673,Red Rock Grill and Bar,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",319,4.0,"['66 W Main St', 'Upton, MA 01568']",01568,Upton,"{'latitude': 42.1790776, 'longitude': -71.6399448}",(508) 529-0500,['delivery']
14675,Harry's Famous Pizza,"[{'alias': 'pizza', 'title': 'Pizza'}]",13,3.5,"['324 Main St', 'Douglas, MA 01516']",01516,Douglas,"{'latitude': 42.0733418, 'longitude': -71.7121582}",(508) 476-4444,[]
14684,News Star,"[{'alias': 'chinese', 'title': 'Chinese'}]",23,3.0,"['170 Main St', 'Pascoag, RI 02859']",02859,Pascoag,"{'latitude': 41.952251, 'longitude': -71.699615}",(401) 567-7077,[]
14685,Jade Garden,"[{'alias': 'chinese', 'title': 'Chinese'}]",46,4.0,"['113 Main St', 'Upton, MA 01568']",01568,Upton,"{'latitude': 42.170270275884, 'longitude': -71.619636916253}",(508) 529-6288,[]
14686,Subway,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",6,2.0,"['100 Valley Pkwy', 'Whitinsville, MA 01588']",01588,Whitinsville,"{'latitude': 42.1070658, 'longitude': -71.700615}",(508) 234-2440,"['pickup', 'delivery']"
14687,Renee's Bistro & Catering Service,"[{'alias': 'catering', 'title': 'Caterers'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",8,4.5,"['142 School St', 'Putnam, CT 06260']",06260,Putnam,"{'latitude': 41.917482, 'longitude': -71.9056775}",(860) 412-9365,"['pickup', 'delivery']"
14688,Soleil and Suns Bakery,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",35,4.5,"['53 Rt 171', 'Woodstock, CT 06281']",06281,Woodstock,"{'latitude': 41.9338821329495, 'longitude': -71.9369944120377}",(860) 928-4977,[]
14690,Thai Place,"[{'alias': 'thai', 'title': 'Thai'}]",69,4.0,"['241 Kennedy Dr', 'Putnam, CT 06260']",06260,Putnam,"{'latitude': 41.9184562, 'longitude': -71.9077482}",(860) 963-7770,['delivery']
14693,Subway,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",3,2.5,"['56 Church St', 'Whitinsville, MA 01588']",01588,Whitinsville,"{'latitude': 42.1111714, 'longitude': -71.6619159499166}",(508) 234-4007,"['pickup', 'delivery']"
14695,Subway,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",1,1.0,"['237 Kennedy Dr', 'Putnam, CT 06260']",06260,Putnam,"{'latitude': 41.9182353672952, 'longitude': -71.9079333273697}",(860) 928-7770,['delivery']
14697,Subway,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",5,2.0,"['625 School St', 'Putnam, CT 06260']",06260,Putnam,"{'latitude': 41.9234103602241, 'longitude': -71.8892179547241}",(860) 928-5526,['delivery']
14698,K's Sweet Spot,"[{'alias': 'chocolate', 'title': 'Chocolatiers & Shops'}, {'alias': 'candy', 'title': 'Candy Stores'}]",2,4.0,"['112 Main St', 'Putnam, CT 06260']",06260,Putnam,"{'latitude': 41.91533, 'longitude': -71.90968}",(860) 315-9682,[]
14699,Subway,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",6,2.0,"['7 Providence Pike', 'Unit 7', 'Putnam, CT 06260']",06260,Putnam,"{'latitude': 41.9236653397607, 'longitude': -71.8819468321334}",(860) 928-2420,['delivery']
